max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy
7,sqrt,4,5,11,0.6392156862745098
7,sqrt,4,5,12,0.6588235294117647
7,sqrt,4,5,13,0.615686274509804
7,sqrt,4,5,14,0.6039215686274509
7,sqrt,4,5,15,0.6392156862745098
7,sqrt,4,5,16,0.6196078431372549
7,sqrt,4,5,50,0.6549019607843137
7,sqrt,4,5,100,0.6274509803921569
7,sqrt,4,5,1000,0.6470588235294118
7,sqrt,4,10,1,0.5647058823529412
7,sqrt,4,10,2,0.5647058823529412
7,sqrt,4,10,3,0.6509803921568628
7,sqrt,4,10,4,0.6352941176470588
7,sqrt,4,10,5,0.6784313725490196
7,sqrt,4,10,6,0.6274509803921569
7,sqrt,4,10,7,0.6
7,sqrt,4,10,8,0.5803921568627451
7,sqrt,4,10,9,0.615686274509804
7,sqrt,4,10,10,0.611764705882353
7,sqrt,4,10,11,0.615686274509804
7,sqrt,4,10,12,0.6078431372549019
7,sqrt,4,10,13,0.6196078431372549
7,sqrt,4,10,14,0.6470588235294118
7,sqrt,4,10,15,0.6470588235294118
7,sqrt,4,10,16,0.6
7,sqrt,4,10,50,0.6274509803921569
7,sqrt,4,10,100,0.6549019607843137
7,sqrt,4,10,1000,0.6549019607843137
7,log2,1,2,1,0.5843137254901961
7,log2,1,2,2,0.6039215686274509
7,log2,1,2,3,0.592156862745098
7,log2,1,2,4,0.6313725490196078
7,log2,1,2,5,0.6196078431372549
7,log2,1,2,6,0.596078431372549
7,log2,1,2,7,0.611764705882353
7,log2,1,2,8,0.6470588235294118
7,log2,1,2,9,0.6588235294117647
7,log2,1,2,10,0.6274509803921569
7,log2,1,2,11,0.6039215686274509
7,log2,1,2,12,0.5803921568627451
7,log2,1,2,13,0.6196078431372549
7,log2,1,2,14,0.615686274509804
7,log2,1,2,15,0.6274509803921569
7,log2,1,2,16,0.6235294117647059
7,log2,1,2,50,0.6274509803921569
7,log2,1,2,100,0.6588235294117647
7,log2,1,2,1000,0.6431372549019608
7,log2,1,5,1,0.6392156862745098
7,log2,1,5,2,0.6313725490196078
7,log2,1,5,3,0.5882352941176471
7,log2,1,5,4,0.5568627450980392
7,log2,1,5,5,0.6274509803921569
7,log2,1,5,6,0.6313725490196078
7,log2,1,5,7,0.6
7,log2,1,5,8,0.6745098039215687
7,log2,1,5,9,0.6705882352941176
7,log2,1,5,10,0.6274509803921569
7,log2,1,5,11,0.6274509803921569
7,log2,1,5,12,0.6274509803921569
7,log2,1,5,13,0.6313725490196078
7,log2,1,5,14,0.6352941176470588
7,log2,1,5,15,0.6352941176470588
7,log2,1,5,16,0.6313725490196078
7,log2,1,5,50,0.6274509803921569
7,log2,1,5,100,0.6549019607843137
7,log2,1,5,1000,0.6509803921568628
7,log2,1,10,1,0.592156862745098
7,log2,1,10,2,0.611764705882353
7,log2,1,10,3,0.6313725490196078
7,log2,1,10,4,0.596078431372549
7,log2,1,10,5,0.6196078431372549
7,log2,1,10,6,0.6392156862745098
7,log2,1,10,7,0.6196078431372549
7,log2,1,10,8,0.6392156862745098
7,log2,1,10,9,0.6313725490196078
7,log2,1,10,10,0.6705882352941176
7,log2,1,10,11,0.6352941176470588
7,log2,1,10,12,0.6196078431372549
7,log2,1,10,13,0.6196078431372549
7,log2,1,10,14,0.6588235294117647
7,log2,1,10,15,0.6470588235294118
7,log2,1,10,16,0.6078431372549019
7,log2,1,10,50,0.615686274509804
7,log2,1,10,100,0.6588235294117647
7,log2,1,10,1000,0.6431372549019608
7,log2,2,2,1,0.5725490196078431
7,log2,2,2,2,0.5882352941176471
7,log2,2,2,3,0.6
7,log2,2,2,4,0.6313725490196078
7,log2,2,2,5,0.6313725490196078
7,log2,2,2,6,0.6588235294117647
7,log2,2,2,7,0.5882352941176471
7,log2,2,2,8,0.611764705882353
7,log2,2,2,9,0.6196078431372549
7,log2,2,2,10,0.6196078431372549
7,log2,2,2,11,0.6274509803921569
7,log2,2,2,12,0.6235294117647059
7,log2,2,2,13,0.6313725490196078
7,log2,2,2,14,0.6313725490196078
7,log2,2,2,15,0.6392156862745098
7,log2,2,2,16,0.6196078431372549
7,log2,2,2,50,0.6705882352941176
7,log2,2,2,100,0.6509803921568628
7,log2,2,2,1000,0.6588235294117647
7,log2,2,5,1,0.5647058823529412
7,log2,2,5,2,0.5882352941176471
7,log2,2,5,3,0.6549019607843137
7,log2,2,5,4,0.6470588235294118
7,log2,2,5,5,0.6
7,log2,2,5,6,0.596078431372549
7,log2,2,5,7,0.6
7,log2,2,5,8,0.592156862745098
7,log2,2,5,9,0.6392156862745098
7,log2,2,5,10,0.6313725490196078
7,log2,2,5,11,0.611764705882353
7,log2,2,5,12,0.6784313725490196
7,log2,2,5,13,0.6549019607843137
7,log2,2,5,14,0.615686274509804
7,log2,2,5,15,0.6470588235294118
7,log2,2,5,16,0.6352941176470588
7,log2,2,5,50,0.6470588235294118
7,log2,2,5,100,0.6470588235294118
7,log2,2,5,1000,0.6588235294117647
7,log2,2,10,1,0.5882352941176471
7,log2,2,10,2,0.596078431372549
7,log2,2,10,3,0.5803921568627451
7,log2,2,10,4,0.6392156862745098
7,log2,2,10,5,0.5803921568627451
7,log2,2,10,6,0.6392156862745098
7,log2,2,10,7,0.6235294117647059
7,log2,2,10,8,0.6196078431372549
7,log2,2,10,9,0.596078431372549
7,log2,2,10,10,0.6352941176470588
7,log2,2,10,11,0.6274509803921569
7,log2,2,10,12,0.6431372549019608
7,log2,2,10,13,0.6313725490196078
7,log2,2,10,14,0.6352941176470588
7,log2,2,10,15,0.6078431372549019
7,log2,2,10,16,0.6
7,log2,2,10,50,0.6666666666666666
7,log2,2,10,100,0.6392156862745098
7,log2,2,10,1000,0.6509803921568628
7,log2,4,2,1,0.5607843137254902
7,log2,4,2,2,0.596078431372549
7,log2,4,2,3,0.5803921568627451
7,log2,4,2,4,0.6352941176470588
7,log2,4,2,5,0.5843137254901961
7,log2,4,2,6,0.6392156862745098
7,log2,4,2,7,0.6235294117647059
7,log2,4,2,8,0.6078431372549019
7,log2,4,2,9,0.6509803921568628
7,log2,4,2,10,0.6627450980392157
7,log2,4,2,11,0.592156862745098
7,log2,4,2,12,0.6431372549019608
7,log2,4,2,13,0.6235294117647059
7,log2,4,2,14,0.6078431372549019
7,log2,4,2,15,0.6196078431372549
7,log2,4,2,16,0.6470588235294118
7,log2,4,2,50,0.6352941176470588
7,log2,4,2,100,0.6549019607843137
7,log2,4,2,1000,0.6431372549019608
7,log2,4,5,1,0.615686274509804
7,log2,4,5,2,0.5450980392156862
7,log2,4,5,3,0.6039215686274509
7,log2,4,5,4,0.6313725490196078
7,log2,4,5,5,0.6274509803921569
7,log2,4,5,6,0.6392156862745098
7,log2,4,5,7,0.6431372549019608
7,log2,4,5,8,0.6274509803921569
7,log2,4,5,9,0.596078431372549
7,log2,4,5,10,0.6705882352941176
7,log2,4,5,11,0.6235294117647059
7,log2,4,5,12,0.596078431372549
7,log2,4,5,13,0.6470588235294118
7,log2,4,5,14,0.6627450980392157
7,log2,4,5,15,0.6588235294117647
7,log2,4,5,16,0.6313725490196078
7,log2,4,5,50,0.6431372549019608
7,log2,4,5,100,0.6705882352941176
7,log2,4,5,1000,0.6352941176470588
7,log2,4,10,1,0.5803921568627451
7,log2,4,10,2,0.5647058823529412
7,log2,4,10,3,0.5882352941176471
7,log2,4,10,4,0.596078431372549
7,log2,4,10,5,0.6196078431372549
7,log2,4,10,6,0.592156862745098
7,log2,4,10,7,0.6470588235294118
7,log2,4,10,8,0.6078431372549019
7,log2,4,10,9,0.611764705882353
7,log2,4,10,10,0.6431372549019608
7,log2,4,10,11,0.6470588235294118
7,log2,4,10,12,0.6274509803921569
7,log2,4,10,13,0.6352941176470588
7,log2,4,10,14,0.6470588235294118
7,log2,4,10,15,0.6274509803921569
7,log2,4,10,16,0.6470588235294118
7,log2,4,10,50,0.6392156862745098
7,log2,4,10,100,0.6470588235294118
7,log2,4,10,1000,0.6352941176470588
8,sqrt,1,2,1,0.592156862745098
8,sqrt,1,2,2,0.615686274509804
8,sqrt,1,2,3,0.592156862745098
8,sqrt,1,2,4,0.6352941176470588
8,sqrt,1,2,5,0.6039215686274509
8,sqrt,1,2,6,0.611764705882353
8,sqrt,1,2,7,0.6078431372549019
8,sqrt,1,2,8,0.6352941176470588
8,sqrt,1,2,9,0.6313725490196078
8,sqrt,1,2,10,0.6313725490196078
8,sqrt,1,2,11,0.6196078431372549
8,sqrt,1,2,12,0.592156862745098
8,sqrt,1,2,13,0.6509803921568628
8,sqrt,1,2,14,0.6039215686274509
8,sqrt,1,2,15,0.6313725490196078
8,sqrt,1,2,16,0.6235294117647059
8,sqrt,1,2,50,0.6352941176470588
8,sqrt,1,2,100,0.6392156862745098
8,sqrt,1,2,1000,0.6313725490196078
8,sqrt,1,5,1,0.5882352941176471
8,sqrt,1,5,2,0.6274509803921569
8,sqrt,1,5,3,0.5607843137254902
8,sqrt,1,5,4,0.5882352941176471
8,sqrt,1,5,5,0.6392156862745098
8,sqrt,1,5,6,0.611764705882353
8,sqrt,1,5,7,0.5529411764705883
8,sqrt,1,5,8,0.596078431372549
8,sqrt,1,5,9,0.6352941176470588
8,sqrt,1,5,10,0.6235294117647059
8,sqrt,1,5,11,0.6078431372549019
8,sqrt,1,5,12,0.6470588235294118
8,sqrt,1,5,13,0.6274509803921569
8,sqrt,1,5,14,0.6039215686274509
8,sqrt,1,5,15,0.6588235294117647
8,sqrt,1,5,16,0.615686274509804
8,sqrt,1,5,50,0.6352941176470588
8,sqrt,1,5,100,0.6235294117647059
8,sqrt,1,5,1000,0.6352941176470588
8,sqrt,1,10,1,0.615686274509804
8,sqrt,1,10,2,0.5254901960784314
8,sqrt,1,10,3,0.6196078431372549
8,sqrt,1,10,4,0.6078431372549019
8,sqrt,1,10,5,0.5882352941176471
8,sqrt,1,10,6,0.6352941176470588
8,sqrt,1,10,7,0.615686274509804
8,sqrt,1,10,8,0.611764705882353
8,sqrt,1,10,9,0.5803921568627451
8,sqrt,1,10,10,0.6039215686274509
8,sqrt,1,10,11,0.6039215686274509
8,sqrt,1,10,12,0.6235294117647059
8,sqrt,1,10,13,0.6
8,sqrt,1,10,14,0.6078431372549019
8,sqrt,1,10,15,0.6039215686274509
8,sqrt,1,10,16,0.6078431372549019
8,sqrt,1,10,50,0.6274509803921569
8,sqrt,1,10,100,0.6431372549019608
8,sqrt,1,10,1000,0.6274509803921569
8,sqrt,2,2,1,0.5843137254901961
8,sqrt,2,2,2,0.5490196078431373
8,sqrt,2,2,3,0.5803921568627451
8,sqrt,2,2,4,0.596078431372549
8,sqrt,2,2,5,0.5686274509803921
8,sqrt,2,2,6,0.6039215686274509
8,sqrt,2,2,7,0.5843137254901961
8,sqrt,2,2,8,0.5882352941176471
8,sqrt,2,2,9,0.6470588235294118
8,sqrt,2,2,10,0.6196078431372549
8,sqrt,2,2,11,0.615686274509804
8,sqrt,2,2,12,0.6274509803921569
8,sqrt,2,2,13,0.5803921568627451
8,sqrt,2,2,14,0.6392156862745098
8,sqrt,2,2,15,0.611764705882353
8,sqrt,2,2,16,0.6588235294117647
8,sqrt,2,2,50,0.6274509803921569
8,sqrt,2,2,100,0.6039215686274509
8,sqrt,2,2,1000,0.6313725490196078
8,sqrt,2,5,1,0.5490196078431373
8,sqrt,2,5,2,0.5686274509803921
8,sqrt,2,5,3,0.6078431372549019
8,sqrt,2,5,4,0.5882352941176471
8,sqrt,2,5,5,0.6313725490196078
8,sqrt,2,5,6,0.5882352941176471
8,sqrt,2,5,7,0.5882352941176471
8,sqrt,2,5,8,0.611764705882353
8,sqrt,2,5,9,0.615686274509804
8,sqrt,2,5,10,0.6078431372549019
8,sqrt,2,5,11,0.615686274509804
8,sqrt,2,5,12,0.6235294117647059
8,sqrt,2,5,13,0.611764705882353
8,sqrt,2,5,14,0.615686274509804
8,sqrt,2,5,15,0.6313725490196078
8,sqrt,2,5,16,0.6078431372549019
8,sqrt,2,5,50,0.6352941176470588
8,sqrt,2,5,100,0.6431372549019608
8,sqrt,2,5,1000,0.6274509803921569
8,sqrt,2,10,1,0.5607843137254902
8,sqrt,2,10,2,0.5647058823529412
8,sqrt,2,10,3,0.5882352941176471
8,sqrt,2,10,4,0.5647058823529412
8,sqrt,2,10,5,0.6549019607843137
8,sqrt,2,10,6,0.5803921568627451
8,sqrt,2,10,7,0.5882352941176471
8,sqrt,2,10,8,0.6392156862745098
8,sqrt,2,10,9,0.6274509803921569
8,sqrt,2,10,10,0.5764705882352941
8,sqrt,2,10,11,0.6352941176470588
8,sqrt,2,10,12,0.615686274509804
8,sqrt,2,10,13,0.6039215686274509
8,sqrt,2,10,14,0.6352941176470588
8,sqrt,2,10,15,0.6352941176470588
8,sqrt,2,10,16,0.6470588235294118
8,sqrt,2,10,50,0.6627450980392157
8,sqrt,2,10,100,0.6392156862745098
8,sqrt,2,10,1000,0.6509803921568628
8,sqrt,4,2,1,0.5843137254901961
8,sqrt,4,2,2,0.5411764705882353
8,sqrt,4,2,3,0.5686274509803921
8,sqrt,4,2,4,0.6
8,sqrt,4,2,5,0.592156862745098
8,sqrt,4,2,6,0.6431372549019608
8,sqrt,4,2,7,0.6274509803921569
8,sqrt,4,2,8,0.6
8,sqrt,4,2,9,0.6313725490196078
8,sqrt,4,2,10,0.5803921568627451
8,sqrt,4,2,11,0.6274509803921569
8,sqrt,4,2,12,0.6274509803921569
8,sqrt,4,2,13,0.6196078431372549
8,sqrt,4,2,14,0.6313725490196078
8,sqrt,4,2,15,0.611764705882353
8,sqrt,4,2,16,0.6392156862745098
8,sqrt,4,2,50,0.6470588235294118
8,sqrt,4,2,100,0.6431372549019608
8,sqrt,4,2,1000,0.6509803921568628
8,sqrt,4,5,1,0.5764705882352941
8,sqrt,4,5,2,0.592156862745098
8,sqrt,4,5,3,0.6078431372549019
8,sqrt,4,5,4,0.5529411764705883
8,sqrt,4,5,5,0.592156862745098
8,sqrt,4,5,6,0.6392156862745098
8,sqrt,4,5,7,0.5568627450980392
8,sqrt,4,5,8,0.611764705882353
8,sqrt,4,5,9,0.6313725490196078
8,sqrt,4,5,10,0.6549019607843137
8,sqrt,4,5,11,0.6549019607843137
8,sqrt,4,5,12,0.6196078431372549
8,sqrt,4,5,13,0.6745098039215687
8,sqrt,4,5,14,0.6470588235294118
8,sqrt,4,5,15,0.615686274509804
8,sqrt,4,5,16,0.5843137254901961
8,sqrt,4,5,50,0.6196078431372549
8,sqrt,4,5,100,0.6196078431372549
8,sqrt,4,5,1000,0.6549019607843137
8,sqrt,4,10,1,0.5450980392156862
8,sqrt,4,10,2,0.611764705882353
8,sqrt,4,10,3,0.5725490196078431
8,sqrt,4,10,4,0.615686274509804
8,sqrt,4,10,5,0.6392156862745098
8,sqrt,4,10,6,0.6
8,sqrt,4,10,7,0.6274509803921569
8,sqrt,4,10,8,0.6352941176470588
8,sqrt,4,10,9,0.6274509803921569
8,sqrt,4,10,10,0.6392156862745098
8,sqrt,4,10,11,0.596078431372549
8,sqrt,4,10,12,0.6235294117647059
8,sqrt,4,10,13,0.6705882352941176
8,sqrt,4,10,14,0.6509803921568628
8,sqrt,4,10,15,0.6039215686274509
8,sqrt,4,10,16,0.6
8,sqrt,4,10,50,0.6392156862745098
8,sqrt,4,10,100,0.6392156862745098
8,sqrt,4,10,1000,0.6313725490196078
8,log2,1,2,1,0.5490196078431373
8,log2,1,2,2,0.5725490196078431
8,log2,1,2,3,0.5882352941176471
8,log2,1,2,4,0.5843137254901961
8,log2,1,2,5,0.592156862745098
8,log2,1,2,6,0.6431372549019608
8,log2,1,2,7,0.6196078431372549
8,log2,1,2,8,0.6274509803921569
8,log2,1,2,9,0.6549019607843137
8,log2,1,2,10,0.5764705882352941
8,log2,1,2,11,0.615686274509804
8,log2,1,2,12,0.6078431372549019
8,log2,1,2,13,0.6274509803921569
8,log2,1,2,14,0.6470588235294118
8,log2,1,2,15,0.6078431372549019
8,log2,1,2,16,0.6039215686274509
8,log2,1,2,50,0.6431372549019608
8,log2,1,2,100,0.6509803921568628
8,log2,1,2,1000,0.6352941176470588
8,log2,1,5,1,0.5803921568627451
8,log2,1,5,2,0.5725490196078431
8,log2,1,5,3,0.5882352941176471
8,log2,1,5,4,0.6
8,log2,1,5,5,0.5882352941176471
8,log2,1,5,6,0.6196078431372549
8,log2,1,5,7,0.6
8,log2,1,5,8,0.6313725490196078
8,log2,1,5,9,0.611764705882353
8,log2,1,5,10,0.5882352941176471
8,log2,1,5,11,0.611764705882353
8,log2,1,5,12,0.6196078431372549
8,log2,1,5,13,0.6392156862745098
8,log2,1,5,14,0.6313725490196078
8,log2,1,5,15,0.6196078431372549
8,log2,1,5,16,0.6313725490196078
8,log2,1,5,50,0.6470588235294118
8,log2,1,5,100,0.6352941176470588
8,log2,1,5,1000,0.6431372549019608
8,log2,1,10,1,0.5568627450980392
8,log2,1,10,2,0.6039215686274509
8,log2,1,10,3,0.5843137254901961
8,log2,1,10,4,0.6039215686274509
8,log2,1,10,5,0.6039215686274509
8,log2,1,10,6,0.611764705882353
8,log2,1,10,7,0.6392156862745098
8,log2,1,10,8,0.6392156862745098
8,log2,1,10,9,0.5882352941176471
8,log2,1,10,10,0.615686274509804
8,log2,1,10,11,0.6
8,log2,1,10,12,0.6235294117647059
8,log2,1,10,13,0.6352941176470588
8,log2,1,10,14,0.5843137254901961
8,log2,1,10,15,0.6431372549019608
8,log2,1,10,16,0.6078431372549019
8,log2,1,10,50,0.6274509803921569
8,log2,1,10,100,0.6352941176470588
8,log2,1,10,1000,0.6392156862745098
8,log2,2,2,1,0.5607843137254902
8,log2,2,2,2,0.6078431372549019
8,log2,2,2,3,0.6352941176470588
8,log2,2,2,4,0.611764705882353
8,log2,2,2,5,0.6
8,log2,2,2,6,0.6392156862745098
8,log2,2,2,7,0.6274509803921569
8,log2,2,2,8,0.6274509803921569
8,log2,2,2,9,0.5725490196078431
8,log2,2,2,10,0.6078431372549019
8,log2,2,2,11,0.6274509803921569
8,log2,2,2,12,0.611764705882353
8,log2,2,2,13,0.6431372549019608
8,log2,2,2,14,0.5843137254901961
8,log2,2,2,15,0.6078431372549019
8,log2,2,2,16,0.6470588235294118
8,log2,2,2,50,0.611764705882353
8,log2,2,2,100,0.6627450980392157
8,log2,2,2,1000,0.6392156862745098
8,log2,2,5,1,0.6313725490196078
8,log2,2,5,2,0.5686274509803921
8,log2,2,5,3,0.596078431372549
8,log2,2,5,4,0.5882352941176471
8,log2,2,5,5,0.6196078431372549
8,log2,2,5,6,0.6274509803921569
8,log2,2,5,7,0.6
8,log2,2,5,8,0.6
8,log2,2,5,9,0.592156862745098
8,log2,2,5,10,0.6078431372549019
8,log2,2,5,11,0.611764705882353
8,log2,2,5,12,0.6274509803921569
8,log2,2,5,13,0.6274509803921569
8,log2,2,5,14,0.6470588235294118
8,log2,2,5,15,0.6392156862745098
8,log2,2,5,16,0.611764705882353
8,log2,2,5,50,0.6431372549019608
8,log2,2,5,100,0.6352941176470588
8,log2,2,5,1000,0.6392156862745098
8,log2,2,10,1,0.6196078431372549
8,log2,2,10,2,0.5254901960784314
8,log2,2,10,3,0.5803921568627451
8,log2,2,10,4,0.5882352941176471
8,log2,2,10,5,0.6313725490196078
8,log2,2,10,6,0.5725490196078431
8,log2,2,10,7,0.6
8,log2,2,10,8,0.6196078431372549
8,log2,2,10,9,0.615686274509804
8,log2,2,10,10,0.6039215686274509
8,log2,2,10,11,0.5882352941176471
8,log2,2,10,12,0.6
8,log2,2,10,13,0.6392156862745098
8,log2,2,10,14,0.6039215686274509
8,log2,2,10,15,0.6392156862745098
8,log2,2,10,16,0.6274509803921569
8,log2,2,10,50,0.6509803921568628
8,log2,2,10,100,0.6549019607843137
8,log2,2,10,1000,0.6313725490196078
8,log2,4,2,1,0.5647058823529412
8,log2,4,2,2,0.5843137254901961
8,log2,4,2,3,0.5647058823529412
8,log2,4,2,4,0.6235294117647059
8,log2,4,2,5,0.6
8,log2,4,2,6,0.5686274509803921
8,log2,4,2,7,0.615686274509804
8,log2,4,2,8,0.596078431372549
8,log2,4,2,9,0.611764705882353
8,log2,4,2,10,0.6313725490196078
8,log2,4,2,11,0.6039215686274509
8,log2,4,2,12,0.6313725490196078
8,log2,4,2,13,0.611764705882353
8,log2,4,2,14,0.6470588235294118
8,log2,4,2,15,0.6196078431372549
8,log2,4,2,16,0.5882352941176471
8,log2,4,2,50,0.6235294117647059
8,log2,4,2,100,0.6313725490196078
8,log2,4,2,1000,0.6392156862745098
8,log2,4,5,1,0.5450980392156862
8,log2,4,5,2,0.5529411764705883
8,log2,4,5,3,0.5725490196078431
8,log2,4,5,4,0.6470588235294118
8,log2,4,5,5,0.6313725490196078
8,log2,4,5,6,0.6392156862745098
8,log2,4,5,7,0.6392156862745098
8,log2,4,5,8,0.6078431372549019
8,log2,4,5,9,0.6470588235294118
8,log2,4,5,10,0.6352941176470588
8,log2,4,5,11,0.6313725490196078
8,log2,4,5,12,0.6392156862745098
8,log2,4,5,13,0.6078431372549019
8,log2,4,5,14,0.6274509803921569
8,log2,4,5,15,0.5843137254901961
8,log2,4,5,16,0.6313725490196078
8,log2,4,5,50,0.6313725490196078
8,log2,4,5,100,0.6470588235294118
8,log2,4,5,1000,0.6352941176470588
8,log2,4,10,1,0.5843137254901961
8,log2,4,10,2,0.5843137254901961
8,log2,4,10,3,0.5450980392156862
8,log2,4,10,4,0.6078431372549019
8,log2,4,10,5,0.6627450980392157
8,log2,4,10,6,0.6078431372549019
8,log2,4,10,7,0.6274509803921569
8,log2,4,10,8,0.615686274509804
8,log2,4,10,9,0.615686274509804
8,log2,4,10,10,0.6313725490196078
8,log2,4,10,11,0.6039215686274509
8,log2,4,10,12,0.6509803921568628
8,log2,4,10,13,0.611764705882353
8,log2,4,10,14,0.6313725490196078
8,log2,4,10,15,0.6392156862745098
8,log2,4,10,16,0.592156862745098
8,log2,4,10,50,0.6392156862745098
8,log2,4,10,100,0.6549019607843137
8,log2,4,10,1000,0.6392156862745098
9,sqrt,1,2,1,0.5607843137254902
9,sqrt,1,2,2,0.5333333333333333
9,sqrt,1,2,3,0.6431372549019608
9,sqrt,1,2,4,0.596078431372549
9,sqrt,1,2,5,0.592156862745098
9,sqrt,1,2,6,0.5843137254901961
9,sqrt,1,2,7,0.615686274509804
9,sqrt,1,2,8,0.6588235294117647
9,sqrt,1,2,9,0.592156862745098
9,sqrt,1,2,10,0.6196078431372549
9,sqrt,1,2,11,0.592156862745098
9,sqrt,1,2,12,0.5647058823529412
9,sqrt,1,2,13,0.6392156862745098
9,sqrt,1,2,14,0.611764705882353
9,sqrt,1,2,15,0.6313725490196078
9,sqrt,1,2,16,0.6196078431372549
9,sqrt,1,2,50,0.611764705882353
9,sqrt,1,2,100,0.6352941176470588
9,sqrt,1,2,1000,0.6274509803921569
9,sqrt,1,5,1,0.5490196078431373
9,sqrt,1,5,2,0.6039215686274509
9,sqrt,1,5,3,0.5803921568627451
9,sqrt,1,5,4,0.5843137254901961
9,sqrt,1,5,5,0.6078431372549019
9,sqrt,1,5,6,0.6196078431372549
9,sqrt,1,5,7,0.611764705882353
9,sqrt,1,5,8,0.5764705882352941
9,sqrt,1,5,9,0.615686274509804
9,sqrt,1,5,10,0.5686274509803921
9,sqrt,1,5,11,0.6078431372549019
9,sqrt,1,5,12,0.6392156862745098
9,sqrt,1,5,13,0.611764705882353
9,sqrt,1,5,14,0.6196078431372549
9,sqrt,1,5,15,0.611764705882353
9,sqrt,1,5,16,0.6470588235294118
9,sqrt,1,5,50,0.611764705882353
9,sqrt,1,5,100,0.6078431372549019
9,sqrt,1,5,1000,0.6274509803921569
9,sqrt,1,10,1,0.5686274509803921
9,sqrt,1,10,2,0.5568627450980392
9,sqrt,1,10,3,0.611764705882353
9,sqrt,1,10,4,0.6352941176470588
9,sqrt,1,10,5,0.5843137254901961
9,sqrt,1,10,6,0.5882352941176471
9,sqrt,1,10,7,0.6352941176470588
9,sqrt,1,10,8,0.5882352941176471
9,sqrt,1,10,9,0.592156862745098
9,sqrt,1,10,10,0.596078431372549
9,sqrt,1,10,11,0.5764705882352941
9,sqrt,1,10,12,0.6196078431372549
9,sqrt,1,10,13,0.6196078431372549
9,sqrt,1,10,14,0.6039215686274509
9,sqrt,1,10,15,0.6313725490196078
9,sqrt,1,10,16,0.6039215686274509
9,sqrt,1,10,50,0.6078431372549019
9,sqrt,1,10,100,0.6078431372549019
9,sqrt,1,10,1000,0.6274509803921569
9,sqrt,2,2,1,0.5803921568627451
9,sqrt,2,2,2,0.6039215686274509
9,sqrt,2,2,3,0.6
9,sqrt,2,2,4,0.5764705882352941
9,sqrt,2,2,5,0.6470588235294118
9,sqrt,2,2,6,0.6352941176470588
9,sqrt,2,2,7,0.6392156862745098
9,sqrt,2,2,8,0.6039215686274509
9,sqrt,2,2,9,0.592156862745098
9,sqrt,2,2,10,0.6392156862745098
9,sqrt,2,2,11,0.6078431372549019
9,sqrt,2,2,12,0.6196078431372549
9,sqrt,2,2,13,0.6352941176470588
9,sqrt,2,2,14,0.6392156862745098
9,sqrt,2,2,15,0.6392156862745098
9,sqrt,2,2,16,0.6392156862745098
9,sqrt,2,2,50,0.6352941176470588
9,sqrt,2,2,100,0.6313725490196078
9,sqrt,2,2,1000,0.6431372549019608
9,sqrt,2,5,1,0.5647058823529412
9,sqrt,2,5,2,0.5764705882352941
9,sqrt,2,5,3,0.6078431372549019
9,sqrt,2,5,4,0.5803921568627451
9,sqrt,2,5,5,0.615686274509804
9,sqrt,2,5,6,0.615686274509804
9,sqrt,2,5,7,0.5843137254901961
9,sqrt,2,5,8,0.6078431372549019
9,sqrt,2,5,9,0.6078431372549019
9,sqrt,2,5,10,0.611764705882353
9,sqrt,2,5,11,0.6313725490196078
9,sqrt,2,5,12,0.615686274509804
9,sqrt,2,5,13,0.6352941176470588
9,sqrt,2,5,14,0.6235294117647059
9,sqrt,2,5,15,0.6078431372549019
9,sqrt,2,5,16,0.6235294117647059
9,sqrt,2,5,50,0.6196078431372549
9,sqrt,2,5,100,0.6274509803921569
9,sqrt,2,5,1000,0.6274509803921569
9,sqrt,2,10,1,0.6509803921568628
9,sqrt,2,10,2,0.592156862745098
9,sqrt,2,10,3,0.592156862745098
9,sqrt,2,10,4,0.5568627450980392
9,sqrt,2,10,5,0.5686274509803921
9,sqrt,2,10,6,0.5607843137254902
9,sqrt,2,10,7,0.5882352941176471
9,sqrt,2,10,8,0.596078431372549
9,sqrt,2,10,9,0.6509803921568628
9,sqrt,2,10,10,0.5803921568627451
9,sqrt,2,10,11,0.6313725490196078
9,sqrt,2,10,12,0.596078431372549
9,sqrt,2,10,13,0.6039215686274509
9,sqrt,2,10,14,0.6274509803921569
9,sqrt,2,10,15,0.6039215686274509
9,sqrt,2,10,16,0.6352941176470588
9,sqrt,2,10,50,0.611764705882353
9,sqrt,2,10,100,0.6549019607843137
9,sqrt,2,10,1000,0.6352941176470588
9,sqrt,4,2,1,0.5490196078431373
9,sqrt,4,2,2,0.596078431372549
9,sqrt,4,2,3,0.6078431372549019
9,sqrt,4,2,4,0.592156862745098
9,sqrt,4,2,5,0.6235294117647059
9,sqrt,4,2,6,0.6039215686274509
9,sqrt,4,2,7,0.5725490196078431
9,sqrt,4,2,8,0.6196078431372549
9,sqrt,4,2,9,0.6313725490196078
9,sqrt,4,2,10,0.6235294117647059
9,sqrt,4,2,11,0.615686274509804
9,sqrt,4,2,12,0.6431372549019608
9,sqrt,4,2,13,0.6196078431372549
9,sqrt,4,2,14,0.6196078431372549
9,sqrt,4,2,15,0.615686274509804
9,sqrt,4,2,16,0.6431372549019608
9,sqrt,4,2,50,0.6313725490196078
9,sqrt,4,2,100,0.6196078431372549
9,sqrt,4,2,1000,0.6392156862745098
